customer_id,first_name,last_name,country,customer_segment,total_bookings,total_failed_payments,total_retries,total_anomalies,problematic_journeys,severity_score,severity_level,frequency_score,frequency_level,persistence_score,persistence_level,customer_risk_score,customer_risk_level,behavior_profile,primary_risk_driver,dimension_explanation,behavioral_signals,research_risk_signals,risk_explanation
C000072,Sherri,Johnson,Saudi Arabia,Standard,3,3,3,3,2,75.0,VERY_HIGH,18.75,MODERATE,65.67,HIGH,55.33,HIGH,FRICTION_PRONE_CUSTOMER,SEVERITY,Very high journey severity (score 75.00) | Moderate problematic activity frequency (score 18.75) | Persistent problematic behavior (score 65.67),3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 2 problematic journeys,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as HIGH with a risk score of 55.33. Primary risk dimension: SEVERITY. Severity=75.00, Frequency=18.75, Persistence=65.67. 3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 2 problematic journeys"
C000073,Nancy,Gutierrez,Saudi Arabia,Standard,4,1,1,2,2,75.0,VERY_HIGH,5.31,LOW,59.0,HIGH,49.29,HIGH,FRICTION_PRONE_CUSTOMER,SEVERITY,Very high journey severity (score 75.00) | Low problematic activity frequency (score 5.31) | Persistent problematic behavior (score 59.00),1 failed payment attempts | 1 payment retries | 2 detected journey anomalies | 2 problematic journeys,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as HIGH with a risk score of 49.29. Primary risk dimension: SEVERITY. Severity=75.00, Frequency=5.31, Persistence=59.00. 1 failed payment attempts | 1 payment retries | 2 detected journey anomalies | 2 problematic journeys"
C000075,Diana,Young,United Kingdom,Standard,4,2,2,2,1,65.0,HIGH,9.38,LOW,28.0,MODERATE,37.21,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Low problematic activity frequency (score 9.38) | Moderate persistence of problematic behavior (score 28.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 37.21. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=9.38, Persistence=28.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C000076,Randall,Hayes,United Kingdom,Standard,2,2,2,2,1,65.0,HIGH,18.75,MODERATE,30.0,MODERATE,40.62,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Moderate problematic activity frequency (score 18.75) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 40.62. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=18.75, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C000078,Stephen,Robinson,Saudi Arabia,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000079,Joseph,Turner,United Arab Emirates,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000082,Jose,Strickland,Pakistan,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000083,Brenda,Gentry,United Arab Emirates,Premium,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000084,Rachael,Wallace,Saudi Arabia,VIP,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000085,Reginald,Johnson,United Arab Emirates,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000086,Jeffrey,Webb,United Arab Emirates,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000087,Whitney,Porter,United Kingdom,Standard,2,1,1,0,0,35.0,MODERATE,8.12,LOW,0.0,NONE,16.44,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 35.00) | Low problematic activity frequency (score 8.12) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 16.44. Primary risk dimension: SEVERITY. Severity=35.00, Frequency=8.12, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C000088,William,Lee,Pakistan,Standard,1,2,2,2,1,60.0,HIGH,37.5,HIGH,30.0,MODERATE,44.25,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 60.00) | High problematic activity frequency (score 37.50) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 44.25. Primary risk dimension: SEVERITY. Severity=60.00, Frequency=37.50, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C000090,Brandon,Oconnor,United Arab Emirates,Standard,4,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000091,Daniel,Mills,Saudi Arabia,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000092,Courtney,Rowe,United Kingdom,VIP,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000095,Bryan,Short,United States,Standard,2,2,2,2,1,65.0,HIGH,18.75,MODERATE,30.0,MODERATE,40.62,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Moderate problematic activity frequency (score 18.75) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 40.62. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=18.75, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C000098,Allison,Anderson,United Arab Emirates,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000099,Tasha,Hardy,Saudi Arabia,Standard,3,1,1,0,0,30.0,MODERATE,5.42,LOW,0.0,NONE,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Low problematic activity frequency (score 5.42) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 13.63. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=5.42, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C000101,Alexander,Reeves,Saudi Arabia,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000105,Joseph,Mcdaniel,Other,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000106,Danielle,Wheeler,Saudi Arabia,Standard,3,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000110,Stephanie,Meyer,Saudi Arabia,Standard,2,0,0,1,1,40.0,MODERATE,1.25,LOW,30.0,MODERATE,25.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.38. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000111,Nancy,Hopkins,Saudi Arabia,Premium,1,2,2,2,1,60.0,HIGH,37.5,HIGH,30.0,MODERATE,44.25,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 60.00) | High problematic activity frequency (score 37.50) | Moderate persistence of problematic behavior (score 30.00),2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 44.25. Primary risk dimension: SEVERITY. Severity=60.00, Frequency=37.50, Persistence=30.00. 2 failed payment attempts | 2 payment retries | 2 detected journey anomalies | 1 problematic journey"
C000113,Vincent,Lane,Other,Standard,1,1,1,0,0,35.0,MODERATE,16.25,MODERATE,0.0,NONE,18.88,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 35.00) | Moderate problematic activity frequency (score 16.25) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 18.88. Primary risk dimension: SEVERITY. Severity=35.00, Frequency=16.25, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C000114,Guy,Collins,United States,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000115,Rita,Mcclain,Pakistan,Standard,2,3,3,2,1,65.0,HIGH,26.88,MODERATE,30.0,MODERATE,43.06,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Moderate problematic activity frequency (score 26.88) | Moderate persistence of problematic behavior (score 30.00),3 failed payment attempts | 3 payment retries | 2 detected journey anomalies | 1 problematic journey,REPEATED_PAYMENT_FAILURES,"Customer classified as MEDIUM with a risk score of 43.06. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=26.88, Persistence=30.00. 3 failed payment attempts | 3 payment retries | 2 detected journey anomalies | 1 problematic journey"
C000116,Monica,Flores,Other,Standard,4,3,3,3,2,65.0,HIGH,14.06,LOW,59.0,HIGH,47.92,MEDIUM,NORMAL_CUSTOMER,SEVERITY,High journey severity (score 65.00) | Low problematic activity frequency (score 14.06) | Persistent problematic behavior (score 59.00),3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 2 problematic journeys,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS,"Customer classified as MEDIUM with a risk score of 47.92. Primary risk dimension: SEVERITY. Severity=65.00, Frequency=14.06, Persistence=59.00. 3 failed payment attempts | 3 payment retries | 3 detected journey anomalies | 2 problematic journeys"
C000117,Kenneth,Lee,United States,Premium,2,0,0,1,1,45.0,MODERATE,1.25,LOW,30.0,MODERATE,27.38,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 45.00) | Low problematic activity frequency (score 1.25) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 27.38. Primary risk dimension: SEVERITY. Severity=45.00, Frequency=1.25, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000118,Danielle,Hill,Saudi Arabia,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000119,Chelsea,Flores,Other,Standard,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000120,Eric,Alexander,Pakistan,Premium,1,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
C000121,Kathryn,Wilson,United States,Standard,2,1,1,0,0,30.0,MODERATE,8.12,LOW,0.0,NONE,14.44,LOW,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 30.00) | Low problematic activity frequency (score 8.12) | No persistent problematic behavior,1 failed payment attempts | 1 payment retries,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 14.44. Primary risk dimension: SEVERITY. Severity=30.00, Frequency=8.12, Persistence=0.00. 1 failed payment attempts | 1 payment retries"
C000122,Amber,Hernandez,Other,Standard,1,0,0,1,1,40.0,MODERATE,2.5,LOW,30.0,MODERATE,25.75,MEDIUM,NORMAL_CUSTOMER,SEVERITY,Moderate journey severity (score 40.00) | Low problematic activity frequency (score 2.50) | Moderate persistence of problematic behavior (score 30.00),1 detected journey anomaly | 1 problematic journey,NO_MAJOR_RISK_SIGNAL,"Customer classified as MEDIUM with a risk score of 25.75. Primary risk dimension: SEVERITY. Severity=40.00, Frequency=2.50, Persistence=30.00. 1 detected journey anomaly | 1 problematic journey"
C000123,Kimberly,Hill,United Arab Emirates,Standard,2,0,0,0,0,0.0,LOW,0.0,NONE,0.0,NONE,0.0,LOW,NORMAL_CUSTOMER,SEVERITY,Low journey severity (score 0.00) | No problematic activity frequency | No persistent problematic behavior,No major behavioral risk signals,NO_MAJOR_RISK_SIGNAL,"Customer classified as LOW with a risk score of 0.00. Primary risk dimension: SEVERITY. Severity=0.00, Frequency=0.00, Persistence=0.00. No major behavioral risk signals"
