customer_id,first_name,last_name,country,customer_segment,total_bookings,total_failed_payments,total_retries,total_anomalies,problematic_journeys,severity_score,frequency_score,persistence_score,customer_risk_score,customer_risk_level,behavior_profile,risk_segment,segment_reason
C000177,Collin,Johnson,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000179,Rodney,Bell,Other,Premium,2,1,1,1,1,70.0,9.38,30.0,39.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C000180,Stuart,Murray,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000183,Tracey,Munoz,Other,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000184,Corey,Anderson,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000185,Richard,Garcia,Saudi Arabia,Standard,1,2,2,3,1,100.0,40.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C000187,Michelle,Robles,United States,Standard,4,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000188,John,Nguyen,Pakistan,Premium,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C000190,Shane,Sparks,Saudi Arabia,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000191,Robert,Patel,Saudi Arabia,Standard,2,1,1,1,1,40.0,9.38,30.0,27.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C000192,Joshua,Morales,Other,Standard,4,2,2,0,0,35.0,8.12,0.0,16.44,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000193,John,Gutierrez,Other,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000194,Sandra,Oliver,Pakistan,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000195,Scott,Kelley,United Arab Emirates,Standard,3,2,2,3,2,65.0,13.33,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C000196,Michelle,Dickson,United Arab Emirates,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000197,Andrea,Reyes,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000198,Brent,Peterson,Other,Standard,3,0,0,1,1,45.0,0.83,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000199,Yvette,Cervantes,Other,VIP,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000200,Mary,Garza,United States,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000201,Tanya,Mueller,Pakistan,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000202,Sara,Graham,Saudi Arabia,Standard,3,3,3,3,2,65.0,18.75,65.67,51.33,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C000203,Melinda,Cobb,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000204,Gabriel,Stephens,Other,Premium,2,1,1,0,0,35.0,8.12,0.0,16.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000205,Todd,Young,Pakistan,Standard,2,0,0,1,1,45.0,1.25,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000206,Jason,Bates,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000207,Richard,Miller,Saudi Arabia,Standard,2,0,0,2,2,45.0,2.5,79.0,42.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C000208,Brian,Galvan,United Kingdom,Premium,4,1,1,0,0,30.0,4.06,0.0,13.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000209,Nicholas,Andrews,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000210,Tricia,Tucker,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000212,Kristen,Ford,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000213,Spencer,Peters,United Kingdom,Standard,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C000214,Rodney,Short,Saudi Arabia,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000216,Wendy,Blanchard,Saudi Arabia,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000220,Kenneth,Wise,United States,Standard,3,1,1,0,0,30.0,5.42,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000221,Tanya,Gray,United Kingdom,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000223,Amy,Keller,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000224,Julie,Davis,United Arab Emirates,Premium,4,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000225,Brian,Montoya,Saudi Arabia,Standard,3,0,0,1,1,45.0,0.83,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000226,Breanna,Clay,Saudi Arabia,Standard,5,1,1,1,1,70.0,3.75,26.0,36.92,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000227,Wesley,Berger,Other,Standard,5,0,0,1,1,40.0,0.5,26.0,23.95,LOW,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000229,Eric,Smith,Other,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000230,Susan,Thomas,Pakistan,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000232,Jacob,Schmidt,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000233,Brooke,Price,Pakistan,Standard,3,0,0,2,2,40.0,1.67,65.67,36.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C000234,Emma,Lane,United Arab Emirates,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000235,Joe,Gonzalez,Saudi Arabia,Standard,2,1,1,1,1,80.0,9.38,30.0,43.81,MEDIUM,NORMAL_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 80.00 | Limited evidence of repeated behavior
C000236,David,Maldonado,United Kingdom,Standard,4,0,0,2,2,45.0,1.25,59.0,36.08,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 59.00
C000237,Pamela,Stewart,Saudi Arabia,Standard,3,0,0,2,2,45.0,1.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C000238,John,Hudson,Saudi Arabia,Premium,3,2,2,4,3,65.0,14.17,91.0,57.55,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 91.00
C000239,Brooke,Gentry,Pakistan,Standard,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000241,Robert,Harding,Other,Standard,2,0,0,2,2,45.0,2.5,79.0,42.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C000242,Brandy,Graham,Other,Standard,5,0,0,2,2,40.0,1.0,55.0,32.8,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 55.00
C000243,Alexandra,Haas,Other,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000244,Sarah,Cooper,United Arab Emirates,Standard,2,1,1,1,1,70.0,9.38,30.0,39.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C000245,James,Davis,Saudi Arabia,Premium,3,0,0,2,2,45.0,1.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C000247,John,Downs,United Arab Emirates,Premium,2,1,1,2,2,75.0,10.62,79.0,56.89,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C000250,Kevin,Phillips,Other,Standard,3,2,2,0,0,35.0,10.83,0.0,17.25,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000251,Leslie,Wood,Saudi Arabia,Standard,4,1,1,0,0,30.0,4.06,0.0,13.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000254,Stephen,Warner,United Arab Emirates,VIP,4,0,0,2,2,40.0,1.25,59.0,34.08,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 59.00
C000255,Yolanda,Hoover,Saudi Arabia,Standard,2,1,1,1,1,70.0,9.38,30.0,39.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C000256,Wendy,Howard,Pakistan,VIP,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000257,Charles,Callahan,Other,Standard,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C000258,Jason,Glenn,United Kingdom,Standard,1,2,2,3,1,100.0,40.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 100.00 | Limited evidence of repeated behavior
C000259,Joseph,Young,Pakistan,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000261,Nicole,Long,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000262,Natasha,Flores,Other,Premium,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C000263,Mike,Reyes,Saudi Arabia,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000265,Martha,Gardner,Other,Standard,4,0,0,2,2,45.0,1.25,59.0,36.08,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 59.00
C000267,Cheryl,Wells,United Kingdom,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000269,Destiny,Cruz,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000270,Alan,Middleton,Saudi Arabia,Standard,4,2,2,4,3,65.0,10.62,81.0,53.49,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 81.00
C000271,Lisa,Larsen,United States,Standard,3,1,1,2,2,75.0,7.08,65.67,51.82,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 65.67
C000272,Kevin,Moore,United States,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000273,Elizabeth,Bright,Other,Standard,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C000274,Sheila,Santiago,Other,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000276,Darrell,Jones,Pakistan,Standard,2,2,2,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C000277,Daniel,Smith,United States,VIP,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000278,Angela,Griffith,Pakistan,Standard,5,2,2,2,2,40.0,7.5,55.0,34.75,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 55.00
C000279,Joseph,Tucker,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000280,Cassandra,Kim,United States,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000281,Jennifer,Branch,Other,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000282,James,Miller,United Arab Emirates,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000283,Cynthia,May,United Arab Emirates,Premium,3,1,1,0,0,35.0,5.42,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000284,Joseph,Perry,Saudi Arabia,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000285,Tracy,Bryant,Pakistan,VIP,2,1,1,1,1,75.0,9.38,30.0,41.81,MEDIUM,NORMAL_CUSTOMER,RECENT_HIGH_SEVERITY,High severity score 75.00 | Limited evidence of repeated behavior
C000286,Rebecca,Mccormick,Saudi Arabia,Standard,3,1,1,1,1,45.0,6.25,30.0,28.88,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C000288,Christopher,Simmons,Pakistan,Premium,2,1,1,1,1,45.0,9.38,30.0,29.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C000290,Joshua,Hicks,Pakistan,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000295,Joyce,Jacobs,Saudi Arabia,Standard,4,0,0,1,1,40.0,0.62,28.0,24.59,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000297,Ronald,Bradford,United States,VIP,2,2,2,2,1,65.0,18.75,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 18.75 | Repeated problematic activity
C000298,Alec,Young,Saudi Arabia,Standard,1,1,1,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C000299,Charles,Shaw,Pakistan,Premium,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000300,Nicole,Jenkins,Saudi Arabia,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000301,Rebecca,Payne,Saudi Arabia,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C000302,Amy,Richardson,Pakistan,Standard,2,3,3,2,1,65.0,26.88,30.0,43.06,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 26.88 | Repeated problematic activity
C000303,Mary,Good,Pakistan,Premium,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000306,David,Wilson,Other,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000307,Kyle,Olson,Pakistan,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000308,Rachel,Vaughn,United Arab Emirates,Standard,2,2,2,0,0,35.0,16.25,0.0,18.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C000309,Laura,Thomas,United States,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000310,Michelle,Simon,Saudi Arabia,Standard,2,1,1,1,1,40.0,9.38,30.0,27.81,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Increasing problem frequency | Early persistence signal
C000311,Rachel,Terrell,United Arab Emirates,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000312,Jason,Terrell,Saudi Arabia,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000313,John,Maxwell,Saudi Arabia,Premium,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000314,Curtis,Marshall,Other,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000315,Kimberly,Miller,United States,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000317,Richard,Davis,United Arab Emirates,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000318,Christine,Kennedy,Saudi Arabia,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000320,Sarah,Horne,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000321,Michelle,Miller,Pakistan,Standard,3,0,0,1,1,40.0,0.83,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000323,Lisa,Yates,United Kingdom,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000325,Angel,Brown,Other,Premium,2,1,1,0,0,30.0,8.12,0.0,14.44,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000326,Jill,Cooper,United Kingdom,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000327,Martin,Osborne,Pakistan,Standard,1,1,1,0,0,30.0,16.25,0.0,16.88,LOW,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 16.25 | Repeated problematic activity
C000328,Sarah,Harrison,Pakistan,VIP,2,2,2,3,2,65.0,20.0,79.0,55.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C000329,Leah,Hunt,United Arab Emirates,Standard,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000330,Michelle,Harrison,Saudi Arabia,Standard,2,1,1,2,2,80.0,10.62,79.0,58.89,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 79.00
C000332,Joseph,Fisher,United States,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000333,Kristin,Yu,Saudi Arabia,Premium,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000335,Monica,Roberts,Saudi Arabia,Standard,1,0,0,1,1,45.0,2.5,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000336,Michele,Johnson,Saudi Arabia,Premium,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000337,Jeffrey,Livingston,Other,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000338,Lisa,Curry,United Kingdom,Premium,2,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000339,Steven,Acosta,United Arab Emirates,Standard,1,0,0,1,1,40.0,2.5,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000340,Kevin,Elliott,Saudi Arabia,Standard,1,0,0,0,0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,STABLE_CUSTOMER,Low overall risk | Low severity | Low frequency
C000341,Laura,Brown,United Arab Emirates,Premium,5,3,3,3,2,65.0,11.25,55.0,45.88,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 55.00
C000342,Jeremy,Kennedy,United Arab Emirates,Standard,4,1,1,3,3,75.0,5.94,81.0,56.08,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_RISK,Repeated problematic journeys | Persistence score 81.00
C000343,Andrew,Jackson,Saudi Arabia,Standard,3,0,0,0,0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000344,James,Williams,United Arab Emirates,Standard,3,1,1,0,0,35.0,5.42,0.0,15.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,LOYAL_STABLE_CUSTOMER,Multiple bookings | Low journey friction | Minimal problematic journeys
C000345,Mark,Mooney,United Arab Emirates,Standard,2,0,0,1,1,40.0,1.25,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,DEVELOPING_FRICTION,Emerging risk indicators | Early persistence signal
C000346,Michelle,Lamb,Pakistan,Premium,1,2,2,2,1,65.0,37.5,30.0,46.25,MEDIUM,NORMAL_CUSTOMER,FREQUENT_FRICTION,Frequency score 37.50 | Repeated problematic activity
