customer_id,first_name,last_name,country,customer_segment,total_bookings,total_booking_value,total_payment_attempts,total_failed_payments,total_successful_payments,total_retries,average_friction_score,maximum_friction_score,total_anomalies,high_risk_journeys,critical_journeys,problematic_journeys,severity_score,failure_rate_per_booking,retry_rate_per_booking,anomaly_rate_per_booking,frequency_score,problematic_journey_rate,persistence_score,customer_risk_score,customer_risk_level,behavior_profile,research_risk_signals
C000142,Andrea,Brown,Saudi Arabia,Standard,2,4035.61,4,2,2,2,30.0,30.0,0,0,0,0,30.0,1.0,1.0,0.0,16.25,0.0,0.0,16.88,LOW,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000143,Joseph,Simmons,United Arab Emirates,Standard,3,11440.24,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000144,Monique,White,United Arab Emirates,Standard,3,7060.15,5,2,3,2,36.67,45.0,1,0,0,1,45.0,0.67,0.67,0.33,11.67,0.33,30.0,30.5,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000146,Jason,Watkins,Saudi Arabia,Premium,3,10454.89,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000147,Amber,Huff,Pakistan,Standard,2,7282.3,3,1,2,1,35.0,70.0,1,1,0,1,70.0,0.5,0.5,0.5,9.38,0.5,30.0,39.81,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C000148,Jessica,Lyons,Pakistan,Standard,2,8844.59,3,1,2,1,37.5,45.0,1,0,0,1,45.0,0.5,0.5,0.5,9.38,0.5,30.0,29.81,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000149,James,Jensen,Saudi Arabia,Premium,3,6067.91,6,3,3,3,45.0,65.0,3,1,0,2,65.0,1.0,1.0,1.0,18.75,0.67,65.67,51.33,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C000151,Wanda,Roth,Other,Standard,1,3678.85,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000152,Debra,Marquez,Saudi Arabia,Standard,3,7375.33,6,3,3,3,31.67,65.0,2,1,0,1,65.0,1.0,1.0,0.67,17.92,0.33,30.0,40.38,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000153,Samuel,Lambert,Saudi Arabia,Standard,1,1152.56,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000154,Zachary,Ferguson,United Arab Emirates,Standard,4,14499.98,5,1,4,1,8.75,35.0,0,0,0,0,35.0,0.25,0.25,0.0,4.06,0.0,0.0,15.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000155,David,Beltran,Other,Standard,3,9734.09,3,0,3,0,13.33,40.0,1,0,0,1,40.0,0.0,0.0,0.33,0.83,0.33,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000156,Jeffrey,Campos,Saudi Arabia,Standard,3,7193.1,3,0,3,0,30.0,45.0,2,0,0,2,45.0,0.0,0.0,0.67,1.67,0.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000157,Matthew,Owens,United Kingdom,VIP,1,4774.29,2,1,1,1,75.0,75.0,1,1,0,1,75.0,1.0,1.0,1.0,18.75,1.0,30.0,44.62,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C000159,Jerry,Hess,Saudi Arabia,Standard,2,4576.05,4,2,2,2,32.5,35.0,0,0,0,0,35.0,1.0,1.0,0.0,16.25,0.0,0.0,18.88,LOW,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000160,Jeffrey,Gillespie,United Kingdom,Premium,1,2568.77,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000161,Chad,Mcdonald,United Arab Emirates,Standard,2,7349.26,3,1,2,1,35.0,40.0,1,0,0,1,40.0,0.5,0.5,0.5,9.38,0.5,30.0,27.81,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000162,Crystal,Bryant,Pakistan,Standard,4,15068.61,4,0,4,0,11.25,45.0,1,0,0,1,45.0,0.0,0.0,0.25,0.62,0.25,28.0,26.59,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000163,Jeremy,Cohen,Pakistan,Standard,2,7488.33,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000164,Rebecca,Mckinney,Pakistan,Standard,1,4912.84,3,2,1,2,100.0,100.0,3,1,1,1,100.0,2.0,2.0,3.0,40.0,1.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C000165,Michele,Marshall,Saudi Arabia,Premium,2,5173.74,5,3,2,3,47.5,65.0,2,1,0,1,65.0,1.5,1.5,1.0,26.88,0.5,30.0,43.06,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000166,Chad,Hall,United States,Standard,3,5352.37,3,0,3,0,28.33,45.0,2,0,0,2,45.0,0.0,0.0,0.67,1.67,0.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000167,John,Walker,United Arab Emirates,Standard,1,1583.2,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000171,Selena,Myers,United Kingdom,Premium,2,6936.26,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000172,Ashley,Lyons,Saudi Arabia,VIP,3,11551.03,3,0,3,0,13.33,40.0,1,0,0,1,40.0,0.0,0.0,0.33,0.83,0.33,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000173,Thomas,Ortega,Pakistan,Standard,1,1193.9,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000174,Kristen,Mccormick,Saudi Arabia,Standard,1,2475.51,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000175,Lindsey,Khan,Pakistan,Standard,1,1732.86,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000176,James,Chavez,Saudi Arabia,Premium,2,7623.12,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000177,Collin,Johnson,United Kingdom,Standard,1,1545.34,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000179,Rodney,Bell,Other,Premium,2,6386.3,3,1,2,1,35.0,70.0,1,1,0,1,70.0,0.5,0.5,0.5,9.38,0.5,30.0,39.81,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C000180,Stuart,Murray,Saudi Arabia,Standard,1,1959.22,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000183,Tracey,Munoz,Other,Standard,2,5043.02,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000184,Corey,Anderson,Other,Standard,1,1849.84,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000185,Richard,Garcia,Saudi Arabia,Standard,1,1445.47,3,2,1,2,100.0,100.0,3,1,1,1,100.0,2.0,2.0,3.0,40.0,1.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C000187,Michelle,Robles,United States,Standard,4,10807.23,4,0,4,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000188,John,Nguyen,Pakistan,Premium,1,3231.89,2,1,1,1,35.0,35.0,0,0,0,0,35.0,1.0,1.0,0.0,16.25,0.0,0.0,18.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000190,Shane,Sparks,Saudi Arabia,Premium,2,3511.14,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000191,Robert,Patel,Saudi Arabia,Standard,2,5527.25,3,1,2,1,37.5,40.0,1,0,0,1,40.0,0.5,0.5,0.5,9.38,0.5,30.0,27.81,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000192,Joshua,Morales,Other,Standard,4,7147.36,6,2,4,2,16.25,35.0,0,0,0,0,35.0,0.5,0.5,0.0,8.12,0.0,0.0,16.44,LOW,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000193,John,Gutierrez,Other,Standard,2,4713.51,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000194,Sandra,Oliver,Pakistan,Standard,3,9341.57,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000195,Scott,Kelley,United Arab Emirates,Standard,3,12308.81,5,2,3,2,36.67,65.0,3,1,0,2,65.0,0.67,0.67,1.0,13.33,0.67,65.67,49.7,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C000196,Michelle,Dickson,United Arab Emirates,Standard,1,600.65,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000197,Andrea,Reyes,United Kingdom,Standard,1,1607.91,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000198,Brent,Peterson,Other,Standard,3,12264.48,3,0,3,0,15.0,45.0,1,0,0,1,45.0,0.0,0.0,0.33,0.83,0.33,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000199,Yvette,Cervantes,Other,VIP,1,1625.6,1,0,1,0,40.0,40.0,1,0,0,1,40.0,0.0,0.0,1.0,2.5,1.0,30.0,25.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000200,Mary,Garza,United States,Standard,1,591.04,1,0,1,0,45.0,45.0,1,0,0,1,45.0,0.0,0.0,1.0,2.5,1.0,30.0,27.75,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000201,Tanya,Mueller,Pakistan,Standard,2,6609.73,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000202,Sara,Graham,Saudi Arabia,Standard,3,4336.67,6,3,3,3,45.0,65.0,3,1,0,2,65.0,1.0,1.0,1.0,18.75,0.67,65.67,51.33,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C000203,Melinda,Cobb,Saudi Arabia,Standard,1,2921.1,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000204,Gabriel,Stephens,Other,Premium,2,6371.06,3,1,2,1,17.5,35.0,0,0,0,0,35.0,0.5,0.5,0.0,8.12,0.0,0.0,16.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000205,Todd,Young,Pakistan,Standard,2,4785.83,2,0,2,0,22.5,45.0,1,0,0,1,45.0,0.0,0.0,0.5,1.25,0.5,30.0,27.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000206,Jason,Bates,Saudi Arabia,Standard,2,5252.76,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000207,Richard,Miller,Saudi Arabia,Standard,2,4373.52,2,0,2,0,42.5,45.0,2,0,0,2,45.0,0.0,0.0,1.0,2.5,1.0,79.0,42.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000208,Brian,Galvan,United Kingdom,Premium,4,16527.76,5,1,4,1,7.5,30.0,0,0,0,0,30.0,0.25,0.25,0.0,4.06,0.0,0.0,13.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000209,Nicholas,Andrews,Saudi Arabia,Standard,1,3159.13,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000210,Tricia,Tucker,Saudi Arabia,Standard,2,2608.61,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000212,Kristen,Ford,United Kingdom,Standard,1,3216.33,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000213,Spencer,Peters,United Kingdom,Standard,1,4773.36,2,1,1,1,35.0,35.0,0,0,0,0,35.0,1.0,1.0,0.0,16.25,0.0,0.0,18.88,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000214,Rodney,Short,Saudi Arabia,Premium,2,6034.37,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000216,Wendy,Blanchard,Saudi Arabia,Standard,3,9863.71,3,0,3,0,13.33,40.0,1,0,0,1,40.0,0.0,0.0,0.33,0.83,0.33,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000220,Kenneth,Wise,United States,Standard,3,7345.24,4,1,3,1,10.0,30.0,0,0,0,0,30.0,0.33,0.33,0.0,5.42,0.0,0.0,13.63,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000221,Tanya,Gray,United Kingdom,Standard,2,5599.13,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000223,Amy,Keller,Saudi Arabia,Standard,1,3391.58,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000224,Julie,Davis,United Arab Emirates,Premium,4,17973.9,4,0,4,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000225,Brian,Montoya,Saudi Arabia,Standard,3,3315.27,3,0,3,0,15.0,45.0,1,0,0,1,45.0,0.0,0.0,0.33,0.83,0.33,30.0,27.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000226,Breanna,Clay,Saudi Arabia,Standard,5,13313.98,6,1,5,1,14.0,70.0,1,1,0,1,70.0,0.2,0.2,0.2,3.75,0.2,26.0,36.92,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,HIGH_SEVERITY
C000227,Wesley,Berger,Other,Standard,5,17905.28,5,0,5,0,8.0,40.0,1,0,0,1,40.0,0.0,0.0,0.2,0.5,0.2,26.0,23.95,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000229,Eric,Smith,Other,Standard,2,5720.73,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000230,Susan,Thomas,Pakistan,Premium,1,3861.66,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000232,Jacob,Schmidt,Pakistan,Standard,1,2888.87,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000233,Brooke,Price,Pakistan,Standard,3,7859.87,3,0,3,0,26.67,40.0,2,0,0,2,40.0,0.0,0.0,0.67,1.67,0.67,65.67,36.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000234,Emma,Lane,United Arab Emirates,Premium,1,3994.62,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000235,Joe,Gonzalez,Saudi Arabia,Standard,2,7603.7,3,1,2,1,40.0,80.0,1,1,1,1,80.0,0.5,0.5,0.5,9.38,0.5,30.0,43.81,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY | CRITICAL_JOURNEY
C000236,David,Maldonado,United Kingdom,Standard,4,11780.86,4,0,4,0,21.25,45.0,2,0,0,2,45.0,0.0,0.0,0.5,1.25,0.5,59.0,36.08,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000237,Pamela,Stewart,Saudi Arabia,Standard,3,11809.93,3,0,3,0,28.33,45.0,2,0,0,2,45.0,0.0,0.0,0.67,1.67,0.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000238,John,Hudson,Saudi Arabia,Premium,3,8539.57,5,2,3,2,50.0,65.0,4,1,0,3,65.0,0.67,0.67,1.33,14.17,1.0,91.0,57.55,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C000239,Brooke,Gentry,Pakistan,Standard,2,8537.05,3,1,2,1,15.0,30.0,0,0,0,0,30.0,0.5,0.5,0.0,8.12,0.0,0.0,14.44,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000241,Robert,Harding,Other,Standard,2,4002.88,2,0,2,0,42.5,45.0,2,0,0,2,45.0,0.0,0.0,1.0,2.5,1.0,79.0,42.45,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000242,Brandy,Graham,Other,Standard,5,12249.11,5,0,5,0,16.0,40.0,2,0,0,2,40.0,0.0,0.0,0.4,1.0,0.4,55.0,32.8,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000243,Alexandra,Haas,Other,Standard,3,7456.28,3,0,3,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000244,Sarah,Cooper,United Arab Emirates,Standard,2,3410.09,3,1,2,1,35.0,70.0,1,1,0,1,70.0,0.5,0.5,0.5,9.38,0.5,30.0,39.81,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C000245,James,Davis,Saudi Arabia,Premium,3,3497.73,3,0,3,0,28.33,45.0,2,0,0,2,45.0,0.0,0.0,0.67,1.67,0.67,65.67,38.2,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000247,John,Downs,United Arab Emirates,Premium,2,4014.91,3,1,2,1,57.5,75.0,2,1,0,2,75.0,0.5,0.5,1.0,10.62,1.0,79.0,56.89,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000250,Kevin,Phillips,Other,Standard,3,5419.38,5,2,3,2,21.67,35.0,0,0,0,0,35.0,0.67,0.67,0.0,10.83,0.0,0.0,17.25,LOW,LOYAL_LOW_FRICTION_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000251,Leslie,Wood,Saudi Arabia,Standard,4,9736.81,5,1,4,1,7.5,30.0,0,0,0,0,30.0,0.25,0.25,0.0,4.06,0.0,0.0,13.22,LOW,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000254,Stephen,Warner,United Arab Emirates,VIP,4,13098.95,4,0,4,0,20.0,40.0,2,0,0,2,40.0,0.0,0.0,0.5,1.25,0.5,59.0,34.08,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000255,Yolanda,Hoover,Saudi Arabia,Standard,2,2558.64,3,1,2,1,35.0,70.0,1,1,0,1,70.0,0.5,0.5,0.5,9.38,0.5,30.0,39.81,MEDIUM,NORMAL_CUSTOMER,HIGH_SEVERITY
C000256,Wendy,Howard,Pakistan,VIP,2,6042.98,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000257,Charles,Callahan,Other,Standard,2,5986.53,4,2,2,2,32.5,65.0,2,1,0,1,65.0,1.0,1.0,1.0,18.75,0.5,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000258,Jason,Glenn,United Kingdom,Standard,1,1828.77,3,2,1,2,100.0,100.0,3,1,1,1,100.0,2.0,2.0,3.0,40.0,1.0,30.0,61.0,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | REPEATED_PAYMENT_FAILURES | CRITICAL_JOURNEY
C000259,Joseph,Young,Pakistan,Premium,2,7318.91,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000261,Nicole,Long,Pakistan,Standard,1,1413.63,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000262,Natasha,Flores,Other,Premium,2,3845.98,4,2,2,2,32.5,65.0,2,1,0,1,65.0,1.0,1.0,1.0,18.75,0.5,30.0,40.62,MEDIUM,NORMAL_CUSTOMER,REPEATED_PAYMENT_FAILURES
C000263,Mike,Reyes,Saudi Arabia,Premium,2,3665.69,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000265,Martha,Gardner,Other,Standard,4,13717.38,4,0,4,0,21.25,45.0,2,0,0,2,45.0,0.0,0.0,0.5,1.25,0.5,59.0,36.08,MEDIUM,NORMAL_CUSTOMER,PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000267,Cheryl,Wells,United Kingdom,Standard,2,4516.78,2,0,2,0,20.0,40.0,1,0,0,1,40.0,0.0,0.0,0.5,1.25,0.5,30.0,25.38,MEDIUM,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000269,Destiny,Cruz,United Arab Emirates,Standard,1,2530.45,1,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,NORMAL_CUSTOMER,NO_MAJOR_RISK_SIGNAL
C000270,Alan,Middleton,Saudi Arabia,Standard,4,8736.23,6,2,4,2,38.75,65.0,4,1,0,3,65.0,0.5,0.5,1.0,10.62,0.75,81.0,53.49,HIGH,FRICTION_PRONE_CUSTOMER,PERSISTENT_BEHAVIOR | REPEATED_PAYMENT_FAILURES | MULTIPLE_PROBLEMATIC_JOURNEYS
C000271,Lisa,Larsen,United States,Standard,3,6385.76,4,1,3,1,40.0,75.0,2,1,0,2,75.0,0.33,0.33,0.67,7.08,0.67,65.67,51.82,HIGH,FRICTION_PRONE_CUSTOMER,HIGH_SEVERITY | PERSISTENT_BEHAVIOR | MULTIPLE_PROBLEMATIC_JOURNEYS
C000272,Kevin,Moore,United States,Standard,3,8246.17,3,0,3,0,13.33,40.0,1,0,0,1,40.0,0.0,0.0,0.33,0.83,0.33,30.0,25.25,MEDIUM,LOYAL_LOW_FRICTION_CUSTOMER,NO_MAJOR_RISK_SIGNAL
