customer_id,first_name,last_name,country,customer_segment,total_bookings,total_booking_value,average_booking_value,total_payment_attempts,total_failed_payments,total_successful_payments,total_retries,total_events,average_journey_duration,maximum_journey_duration,average_friction_score,maximum_friction_score,total_anomalies,critical_journeys,high_risk_journeys,customer_payment_attempts,customer_successful_payments,customer_failed_payments,customer_payment_success_rate,customer_risk_score,customer_risk_level,behavior_profile
C000179,Rodney,Bell,Other,Premium,2,6386.3,3193.15,3,1,2,1,16,83.28,97.73,35.0,70.0,1,0,1,3,2,1,0.67,23.0,LOW,FRICTION_PRONE_CUSTOMER
C000180,Stuart,Murray,Saudi Arabia,Standard,1,1959.22,1959.22,1,0,1,0,7,99.78,99.78,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000183,Tracey,Munoz,Other,Standard,2,5043.02,2521.51,2,0,2,0,13,50.59,50.73,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000184,Corey,Anderson,Other,Standard,1,1849.84,1849.84,1,0,1,0,7,43.63,43.63,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000185,Richard,Garcia,Saudi Arabia,Standard,1,1445.47,1445.47,3,2,1,2,12,72.47,72.47,100.0,100.0,3,1,0,3,1,2,0.33,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C000187,Michelle,Robles,United States,Standard,4,10807.23,2701.81,4,0,4,0,28,64.46,83.4,0.0,0.0,0,0,0,4,4,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000188,John,Nguyen,Pakistan,Premium,1,3231.89,3231.89,2,1,1,1,10,38.27,38.27,35.0,35.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C000190,Shane,Sparks,Saudi Arabia,Premium,2,3511.14,1755.57,2,0,2,0,14,79.48,80.32,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000191,Robert,Patel,Saudi Arabia,Standard,2,5527.25,2763.62,3,1,2,1,16,65.96,85.37,37.5,40.0,1,0,0,3,2,1,0.67,13.0,LOW,NORMAL_CUSTOMER
C000192,Joshua,Morales,Other,Standard,4,7147.36,1786.84,6,2,4,2,34,53.49,65.7,16.25,35.0,0,0,0,6,4,2,0.67,16.0,LOW,FRICTION_PRONE_CUSTOMER
C000193,John,Gutierrez,Other,Standard,2,4713.51,2356.76,2,0,2,0,14,59.46,62.52,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000194,Sandra,Oliver,Pakistan,Standard,3,9341.57,3113.86,3,0,3,0,21,58.34,67.82,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000195,Scott,Kelley,United Arab Emirates,Standard,3,12308.81,4102.94,5,2,3,2,26,70.26,83.65,36.67,65.0,3,0,1,5,3,2,0.6,41.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000196,Michelle,Dickson,United Arab Emirates,Standard,1,600.65,600.65,1,0,1,0,6,77.55,77.55,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000197,Andrea,Reyes,United Kingdom,Standard,1,1607.91,1607.91,1,0,1,0,7,41.2,41.2,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000198,Brent,Peterson,Other,Standard,3,12264.48,4088.16,3,0,3,0,20,63.49,67.2,15.0,45.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000199,Yvette,Cervantes,Other,VIP,1,1625.6,1625.6,1,0,1,0,6,25.58,25.58,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000200,Mary,Garza,United States,Standard,1,591.04,591.04,1,0,1,0,6,84.4,84.4,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000201,Tanya,Mueller,Pakistan,Standard,2,6609.73,3304.86,2,0,2,0,13,58.39,79.3,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000202,Sara,Graham,Saudi Arabia,Standard,3,4336.67,1445.56,6,3,3,3,29,60.42,78.83,45.0,65.0,3,0,1,6,3,3,0.5,49.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000203,Melinda,Cobb,Saudi Arabia,Standard,1,2921.1,2921.1,1,0,1,0,7,91.87,91.87,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000204,Gabriel,Stephens,Other,Premium,2,6371.06,3185.53,3,1,2,1,17,64.64,69.77,17.5,35.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C000205,Todd,Young,Pakistan,Standard,2,4785.83,2392.92,2,0,2,0,13,57.62,74.27,22.5,45.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000206,Jason,Bates,Saudi Arabia,Standard,2,5252.76,2626.38,2,0,2,0,14,64.48,68.28,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000207,Richard,Miller,Saudi Arabia,Standard,2,4373.52,2186.76,2,0,2,0,12,74.09,78.23,42.5,45.0,2,0,0,2,2,0,1.0,10.0,LOW,NORMAL_CUSTOMER
C000208,Brian,Galvan,United Kingdom,Premium,4,16527.76,4131.94,5,1,4,1,31,67.09,80.9,7.5,30.0,0,0,0,5,4,1,0.8,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000209,Nicholas,Andrews,Saudi Arabia,Standard,1,3159.13,3159.13,1,0,1,0,7,78.88,78.88,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000210,Tricia,Tucker,Saudi Arabia,Standard,2,2608.61,1304.3,2,0,2,0,14,54.41,77.47,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000212,Kristen,Ford,United Kingdom,Standard,1,3216.33,3216.33,1,0,1,0,7,84.83,84.83,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000213,Spencer,Peters,United Kingdom,Standard,1,4773.36,4773.36,2,1,1,1,10,102.6,102.6,35.0,35.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C000214,Rodney,Short,Saudi Arabia,Premium,2,6034.37,3017.18,2,0,2,0,14,67.55,96.77,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000216,Wendy,Blanchard,Saudi Arabia,Standard,3,9863.71,3287.9,3,0,3,0,20,67.88,91.33,13.33,40.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000220,Kenneth,Wise,United States,Standard,3,7345.24,2448.41,4,1,3,1,24,68.04,103.35,10.0,30.0,0,0,0,4,3,1,0.75,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000221,Tanya,Gray,United Kingdom,Standard,2,5599.13,2799.56,2,0,2,0,14,44.67,47.67,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000223,Amy,Keller,Saudi Arabia,Standard,1,3391.58,3391.58,1,0,1,0,7,56.55,56.55,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000224,Julie,Davis,United Arab Emirates,Premium,4,17973.9,4493.48,4,0,4,0,28,76.68,93.17,0.0,0.0,0,0,0,4,4,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000225,Brian,Montoya,Saudi Arabia,Standard,3,3315.27,1105.09,3,0,3,0,20,77.35,83.38,15.0,45.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000226,Breanna,Clay,Saudi Arabia,Standard,5,13313.98,2662.8,6,1,5,1,37,57.93,90.98,14.0,70.0,1,0,1,6,5,1,0.83,23.0,LOW,FRICTION_PRONE_CUSTOMER
C000227,Wesley,Berger,Other,Standard,5,17905.28,3581.06,5,0,5,0,34,64.84,98.62,8.0,40.0,1,0,0,5,5,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000229,Eric,Smith,Other,Standard,2,5720.73,2860.36,2,0,2,0,14,56.12,69.98,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000230,Susan,Thomas,Pakistan,Premium,1,3861.66,3861.66,1,0,1,0,7,69.88,69.88,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000232,Jacob,Schmidt,Pakistan,Standard,1,2888.87,2888.87,1,0,1,0,7,82.52,82.52,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000233,Brooke,Price,Pakistan,Standard,3,7859.87,2619.96,3,0,3,0,19,57.1,71.23,26.67,40.0,2,0,0,3,3,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000234,Emma,Lane,United Arab Emirates,Premium,1,3994.62,3994.62,1,0,1,0,7,85.82,85.82,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000235,Joe,Gonzalez,Saudi Arabia,Standard,2,7603.7,3801.85,3,1,2,1,16,60.29,81.53,40.0,80.0,1,1,0,3,2,1,0.67,33.0,MEDIUM,NORMAL_CUSTOMER
C000236,David,Maldonado,United Kingdom,Standard,4,11780.86,2945.22,4,0,4,0,26,78.06,95.98,21.25,45.0,2,0,0,4,4,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000237,Pamela,Stewart,Saudi Arabia,Standard,3,11809.93,3936.64,3,0,3,0,19,63.22,81.57,28.33,45.0,2,0,0,3,3,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000238,John,Hudson,Saudi Arabia,Premium,3,8539.57,2846.52,5,2,3,2,25,74.24,79.78,50.0,65.0,4,0,1,5,3,2,0.6,46.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000239,Brooke,Gentry,Pakistan,Standard,2,8537.05,4268.52,3,1,2,1,17,61.47,73.32,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C000241,Robert,Harding,Other,Standard,2,4002.88,2001.44,2,0,2,0,12,69.29,85.38,42.5,45.0,2,0,0,2,2,0,1.0,10.0,LOW,NORMAL_CUSTOMER
C000242,Brandy,Graham,Other,Standard,5,12249.11,2449.82,5,0,5,0,33,64.35,88.6,16.0,40.0,2,0,0,5,5,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000243,Alexandra,Haas,Other,Standard,3,7456.28,2485.43,3,0,3,0,21,79.86,88.3,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000244,Sarah,Cooper,United Arab Emirates,Standard,2,3410.09,1705.04,3,1,2,1,16,80.19,84.82,35.0,70.0,1,0,1,3,2,1,0.67,23.0,LOW,FRICTION_PRONE_CUSTOMER
C000245,James,Davis,Saudi Arabia,Premium,3,3497.73,1165.91,3,0,3,0,19,51.33,69.43,28.33,45.0,2,0,0,3,3,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000247,John,Downs,United Arab Emirates,Premium,2,4014.91,2007.46,3,1,2,1,15,79.56,86.85,57.5,75.0,2,0,1,3,2,1,0.67,28.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000250,Kevin,Phillips,Other,Standard,3,5419.38,1806.46,5,2,3,2,27,61.37,73.35,21.67,35.0,0,0,0,5,3,2,0.6,16.0,LOW,FRICTION_PRONE_CUSTOMER
C000251,Leslie,Wood,Saudi Arabia,Standard,4,9736.81,2434.2,5,1,4,1,31,59.49,92.9,7.5,30.0,0,0,0,5,4,1,0.8,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000254,Stephen,Warner,United Arab Emirates,VIP,4,13098.95,3274.74,4,0,4,0,26,81.28,90.58,20.0,40.0,2,0,0,4,4,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000255,Yolanda,Hoover,Saudi Arabia,Standard,2,2558.64,1279.32,3,1,2,1,16,68.83,70.93,35.0,70.0,1,0,1,3,2,1,0.67,23.0,LOW,FRICTION_PRONE_CUSTOMER
C000256,Wendy,Howard,Pakistan,VIP,2,6042.98,3021.49,2,0,2,0,14,62.48,64.4,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000257,Charles,Callahan,Other,Standard,2,5986.53,2993.26,4,2,2,2,20,67.14,81.95,32.5,65.0,2,0,1,4,2,2,0.5,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000258,Jason,Glenn,United Kingdom,Standard,1,1828.77,1828.77,3,2,1,2,12,109.88,109.88,100.0,100.0,3,1,0,3,1,2,0.33,51.0,HIGH,FRICTION_PRONE_CUSTOMER
C000259,Joseph,Young,Pakistan,Premium,2,7318.91,3659.46,2,0,2,0,14,55.7,62.57,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000261,Nicole,Long,Pakistan,Standard,1,1413.63,1413.63,1,0,1,0,7,56.95,56.95,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000262,Natasha,Flores,Other,Premium,2,3845.98,1922.99,4,2,2,2,20,61.65,63.32,32.5,65.0,2,0,1,4,2,2,0.5,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000263,Mike,Reyes,Saudi Arabia,Premium,2,3665.69,1832.84,2,0,2,0,14,70.54,90.83,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000265,Martha,Gardner,Other,Standard,4,13717.38,3429.34,4,0,4,0,26,64.68,73.6,21.25,45.0,2,0,0,4,4,0,1.0,10.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000267,Cheryl,Wells,United Kingdom,Standard,2,4516.78,2258.39,2,0,2,0,13,39.79,44.65,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000269,Destiny,Cruz,United Arab Emirates,Standard,1,2530.45,2530.45,1,0,1,0,7,37.68,37.68,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000270,Alan,Middleton,Saudi Arabia,Standard,4,8736.23,2184.06,6,2,4,2,32,49.9,79.38,38.75,65.0,4,0,1,6,4,2,0.67,46.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000271,Lisa,Larsen,United States,Standard,3,6385.76,2128.59,4,1,3,1,22,59.34,69.32,40.0,75.0,2,0,1,4,3,1,0.75,28.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000272,Kevin,Moore,United States,Standard,3,8246.17,2748.72,3,0,3,0,20,67.76,92.23,13.33,40.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000273,Elizabeth,Bright,Other,Standard,2,2880.92,1440.46,4,2,2,2,20,88.66,113.77,32.5,65.0,2,0,1,4,2,2,0.5,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000274,Sheila,Santiago,Other,Standard,3,6031.21,2010.4,3,0,3,0,21,57.34,67.95,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000276,Darrell,Jones,Pakistan,Standard,2,2623.33,1311.66,4,2,2,2,20,83.95,86.03,32.5,35.0,0,0,0,4,2,2,0.5,16.0,LOW,FRICTION_PRONE_CUSTOMER
C000277,Daniel,Smith,United States,VIP,2,8345.88,4172.94,2,0,2,0,14,80.87,87.57,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000278,Angela,Griffith,Pakistan,Standard,5,15769.57,3153.91,7,2,5,2,39,74.24,98.08,28.0,40.0,2,0,0,7,5,2,0.71,26.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000279,Joseph,Tucker,United Kingdom,Standard,1,1703.43,1703.43,1,0,1,0,7,80.62,80.62,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000280,Cassandra,Kim,United States,Standard,1,1041.79,1041.79,1,0,1,0,6,37.78,37.78,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000281,Jennifer,Branch,Other,Standard,2,5285.18,2642.59,2,0,2,0,14,64.69,64.73,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000282,James,Miller,United Arab Emirates,Standard,1,3418.54,3418.54,1,0,1,0,7,78.55,78.55,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000283,Cynthia,May,United Arab Emirates,Premium,3,8712.46,2904.15,4,1,3,1,24,58.71,62.7,11.67,35.0,0,0,0,4,3,1,0.75,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000284,Joseph,Perry,Saudi Arabia,Standard,3,4680.7,1560.23,3,0,3,0,21,68.29,93.75,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000285,Tracy,Bryant,Pakistan,VIP,2,4301.73,2150.86,3,1,2,1,16,102.22,102.92,37.5,75.0,1,0,1,3,2,1,0.67,23.0,LOW,FRICTION_PRONE_CUSTOMER
C000286,Rebecca,Mccormick,Saudi Arabia,Standard,3,11957.26,3985.75,4,1,3,1,23,50.21,65.33,25.0,45.0,1,0,0,4,3,1,0.75,13.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000288,Christopher,Simmons,Pakistan,Premium,2,8638.27,4319.14,3,1,2,1,16,55.56,66.38,37.5,45.0,1,0,0,3,2,1,0.67,13.0,LOW,NORMAL_CUSTOMER
C000290,Joshua,Hicks,Pakistan,Standard,1,2108.51,2108.51,1,0,1,0,7,37.92,37.92,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000295,Joyce,Jacobs,Saudi Arabia,Standard,4,7867.67,1966.92,4,0,4,0,27,70.79,75.93,10.0,40.0,1,0,0,4,4,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000297,Ronald,Bradford,United States,VIP,2,6885.72,3442.86,4,2,2,2,20,64.9,71.22,32.5,65.0,2,0,1,4,2,2,0.5,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000298,Alec,Young,Saudi Arabia,Standard,1,3298.28,3298.28,2,1,1,1,10,85.13,85.13,35.0,35.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C000299,Charles,Shaw,Pakistan,Premium,3,5798.55,1932.85,3,0,3,0,21,61.53,79.58,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000300,Nicole,Jenkins,Saudi Arabia,Standard,1,2216.84,2216.84,1,0,1,0,6,77.75,77.75,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000301,Rebecca,Payne,Saudi Arabia,Standard,1,1164.55,1164.55,2,1,1,1,10,75.87,75.87,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C000302,Amy,Richardson,Pakistan,Standard,2,4253.82,2126.91,5,3,2,3,23,54.48,54.48,47.5,65.0,2,0,1,5,2,3,0.4,44.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000303,Mary,Good,Pakistan,Premium,2,5779.32,2889.66,3,1,2,1,17,60.84,78.78,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C000306,David,Wilson,Other,Standard,3,7649.7,2549.9,3,0,3,0,21,56.4,71.37,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000307,Kyle,Olson,Pakistan,Standard,2,6575.59,3287.8,2,0,2,0,14,70.99,89.45,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000308,Rachel,Vaughn,United Arab Emirates,Standard,2,2985.69,1492.84,4,2,2,2,20,72.3,93.15,32.5,35.0,0,0,0,4,2,2,0.5,16.0,LOW,FRICTION_PRONE_CUSTOMER
C000309,Laura,Thomas,United States,Premium,1,4768.37,4768.37,1,0,1,0,7,47.7,47.7,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000310,Michelle,Simon,Saudi Arabia,Standard,2,5290.92,2645.46,3,1,2,1,16,84.1,91.9,37.5,40.0,1,0,0,3,2,1,0.67,13.0,LOW,NORMAL_CUSTOMER
C000311,Rachel,Terrell,United Arab Emirates,Standard,2,4706.88,2353.44,2,0,2,0,13,57.9,72.45,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000312,Jason,Terrell,Saudi Arabia,Premium,1,2588.5,2588.5,1,0,1,0,7,90.88,90.88,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000313,John,Maxwell,Saudi Arabia,Premium,2,1793.15,896.58,2,0,2,0,13,71.25,71.63,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000314,Curtis,Marshall,Other,Standard,2,8593.41,4296.7,2,0,2,0,14,70.68,81.9,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000315,Kimberly,Miller,United States,Standard,2,6882.56,3441.28,2,0,2,0,14,67.9,103.3,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000317,Richard,Davis,United Arab Emirates,Premium,1,3745.49,3745.49,1,0,1,0,7,92.25,92.25,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000318,Christine,Kennedy,Saudi Arabia,Standard,2,3735.72,1867.86,2,0,2,0,14,54.68,55.47,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000320,Sarah,Horne,Saudi Arabia,Standard,1,3021.37,3021.37,1,0,1,0,7,37.33,37.33,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000321,Michelle,Miller,Pakistan,Standard,3,10461.17,3487.06,3,0,3,0,20,52.23,72.97,13.33,40.0,1,0,0,3,3,0,1.0,5.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000323,Lisa,Yates,United Kingdom,Standard,1,4402.45,4402.45,1,0,1,0,7,83.58,83.58,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000325,Angel,Brown,Other,Premium,2,6258.99,3129.5,3,1,2,1,17,78.76,80.15,15.0,30.0,0,0,0,3,2,1,0.67,8.0,LOW,NORMAL_CUSTOMER
C000326,Jill,Cooper,United Kingdom,Standard,1,573.83,573.83,1,0,1,0,6,47.43,47.43,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000327,Martin,Osborne,Pakistan,Standard,1,3820.25,3820.25,2,1,1,1,10,92.48,92.48,30.0,30.0,0,0,0,2,1,1,0.5,8.0,LOW,NORMAL_CUSTOMER
C000328,Sarah,Harrison,Pakistan,VIP,2,4534.17,2267.08,4,2,2,2,19,41.14,46.93,52.5,65.0,3,0,1,4,2,2,0.5,41.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000329,Leah,Hunt,United Arab Emirates,Standard,2,6558.37,3279.18,2,0,2,0,14,53.86,58.95,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000330,Michelle,Harrison,Saudi Arabia,Standard,2,6713.06,3356.53,3,1,2,1,15,74.94,109.13,62.5,80.0,2,1,0,3,2,1,0.67,38.0,MEDIUM,NORMAL_CUSTOMER
C000332,Joseph,Fisher,United States,Standard,2,5581.88,2790.94,2,0,2,0,13,58.34,69.87,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000333,Kristin,Yu,Saudi Arabia,Premium,1,1423.38,1423.38,1,0,1,0,6,48.65,48.65,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000335,Monica,Roberts,Saudi Arabia,Standard,1,2776.53,2776.53,1,0,1,0,6,66.52,66.52,45.0,45.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000336,Michele,Johnson,Saudi Arabia,Premium,1,1588.16,1588.16,1,0,1,0,7,81.37,81.37,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000337,Jeffrey,Livingston,Other,Standard,1,2164.43,2164.43,1,0,1,0,7,80.38,80.38,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000338,Lisa,Curry,United Kingdom,Premium,2,6156.16,3078.08,2,0,2,0,14,47.88,59.2,0.0,0.0,0,0,0,2,2,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000339,Steven,Acosta,United Arab Emirates,Standard,1,912.0,912.0,1,0,1,0,6,72.72,72.72,40.0,40.0,1,0,0,1,1,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000340,Kevin,Elliott,Saudi Arabia,Standard,1,1909.76,1909.76,1,0,1,0,7,44.93,44.93,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000341,Laura,Brown,United Arab Emirates,Premium,5,17146.11,3429.22,8,3,5,3,43,74.79,109.12,27.0,65.0,3,0,1,8,5,3,0.62,49.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000342,Jeremy,Kennedy,United Arab Emirates,Standard,4,15194.94,3798.73,5,1,4,1,28,59.62,97.72,38.75,75.0,3,0,1,5,4,1,0.8,33.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000343,Andrew,Jackson,Saudi Arabia,Standard,3,11053.49,3684.5,3,0,3,0,21,51.67,74.37,0.0,0.0,0,0,0,3,3,0,1.0,0.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000344,James,Williams,United Arab Emirates,Standard,3,8377.79,2792.6,4,1,3,1,24,58.14,70.57,11.67,35.0,0,0,0,4,3,1,0.75,8.0,LOW,LOYAL_LOW_FRICTION_CUSTOMER
C000345,Mark,Mooney,United Arab Emirates,Standard,2,6165.31,3082.66,2,0,2,0,13,62.65,77.38,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000346,Michelle,Lamb,Pakistan,Premium,1,4551.85,4551.85,3,2,1,2,13,110.87,110.87,65.0,65.0,2,0,1,3,1,2,0.33,36.0,MEDIUM,FRICTION_PRONE_CUSTOMER
C000348,Joshua,Mitchell,Saudi Arabia,Standard,1,4454.92,4454.92,1,0,1,0,7,63.57,63.57,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
C000349,Darlene,Miller,United Arab Emirates,Standard,2,3032.86,1516.43,2,0,2,0,13,49.04,68.75,20.0,40.0,1,0,0,2,2,0,1.0,5.0,LOW,NORMAL_CUSTOMER
C000351,Tina,York,Pakistan,Standard,1,1925.17,1925.17,1,0,1,0,7,86.48,86.48,0.0,0.0,0,0,0,1,1,0,1.0,0.0,LOW,NORMAL_CUSTOMER
